4.851395576625568751e+00,5.785398171442601267e+00,6.367092092348173082e+00,5.610314932572141089e+00,4.417140217765636478e+00,7.062285181067962547e+00,5.604543575777557685e+00,4.112583208890168152e+00,6.791238724792564518e+00,4.666903109443826025e+00,4.488145748654748246e+00,4.380843264168268192e+00,4.870703704445809912e+00,4.825109830421508761e+00,3.970713352305768939e+00,5.271137438974522915e+00,6.563800955279412541e+00,5.438917270129560499e+00,6.174501299019478751e+00,4.304068248795502427e+00,0.000000000000000000e+00
-4.757774761342584924e+00,-3.466682911200756223e+00,-3.311436993430482367e+00,-1.879926410142066295e+00,-2.259105194424805063e+00,-5.207092708780277412e+00,-2.076300048766347217e+00,-4.643548528647647444e-01,-1.405496816619601130e+00,-2.559462459248564414e+00,-2.573040916779816278e+00,-4.194752232841125306e+00,-4.355783020433532826e+00,-4.517915049596955335e+00,-4.458223969235087125e+00,-3.151938284169859550e+00,-3.452579740244974715e+00,-1.900203500406236756e+00,8.128516184085581298e-01,-3.249181154904552393e+00,0.000000000000000000e+00
-1.145757939822278360e-02,-1.943503102005342154e+00,-1.187566098275255833e+00,-8.424357911448514535e-01,-2.203771118444737276e+00,-1.747677372469049750e+00,-1.520928616819289036e+00,-2.000678747033555638e+00,1.087236993596902845e+00,-2.327425790612778655e+00,3.228559788999589841e-01,-2.873126554421496337e+00,9.723739866451295288e-01,-2.339645230783047758e+00,-1.662183441669492279e+00,-2.587393733657517458e+00,-2.462241963784212118e+00,-2.989235303327667737e+00,4.474712529507700598e-01,-3.155202316107795113e+00,0.000000000000000000e+00
1.221686472270018253e+00,2.005239551971849554e+00,-1.141307243249594094e+00,1.954992118073876739e+00,-9.996077345694791561e-01,-8.595212073301499167e-01,-2.510642406243627889e+00,-7.317590047197883862e-01,4.335335925330465745e-01,-1.401193464209894657e+00,4.209893671934092918e-01,3.378673673224157348e+00,-1.738544295341757362e+00,-7.955663703103161843e-01,1.366518008011661900e+00,9.276610608212232378e-01,1.120143753416494414e+00,3.965986499889386785e-01,-1.798123889755740556e-01,-7.114218533343996675e-01,0.000000000000000000e+00
5.212166012310541774e-01,-1.839884716240104634e+00,-6.017464066149984525e-01,1.529641830526240476e-02,-1.249884337997704264e-01,2.210681048961891104e-01,1.015993081875218307e+00,3.194290700935664695e-02,-4.369661531652409003e-01,-1.379489581955550825e-01,2.660289155187560706e-01,-1.477843709759431245e+00,1.719851357015090176e+00,4.498926872642088348e-01,1.689468956103497010e+00,1.174251070805849118e+00,-1.183457246475398073e+00,6.008766176856732422e-01,-1.601585665030831329e-01,-3.545363134635746150e-01,0.000000000000000000e+00
1.508307953025323389e+00,2.153665132499695822e-01,1.196459175385476748e+00,-2.550095396644147527e-01,1.602745595474277973e+00,1.449814147373521322e+00,2.603971965506367781e+00,1.230123063085852841e-02,6.352674768046986387e-01,-9.648835398197452839e-01,1.057959898674966315e+00,1.546480332645695066e+00,3.615345552639671389e+00,1.930558587641186374e+00,1.224341295004595986e+00,1.773585875984874605e+00,7.048025095106675852e-01,3.465644452454703650e+00,-2.491608910047720116e-01,1.780372384669557162e+00,0.000000000000000000e+00
4.432190963075942847e+00,6.483951561387176099e+00,3.894792827956015557e+00,3.847246441812221640e+00,5.113664746490219848e+00,2.514735502595223160e+00,2.848264919135735429e+00,3.598073771797257514e+00,2.192447791707407667e+00,2.397992480504470336e+00,1.700501080220139016e+00,6.412508324386058334e+00,1.505654640929078081e+00,3.492188891258195760e+00,3.923360559137078596e+00,3.040756443353655580e+00,6.454292067892115625e+00,2.785721491887746204e+00,1.178198082165911265e+00,5.832394653405050811e+00,0.000000000000000000e+00
4.192238469725648287e+00,7.221169525744345563e+00,3.415744392886056247e+00,8.060182364964454393e+00,5.113462237688542800e+00,5.719367399660509221e+00,3.418057497789470212e+00,6.186031136673078024e+00,5.132461993343074624e+00,5.016210936925819652e+00,4.449685271591841129e+00,8.232830913712231080e+00,3.232912781676965608e+00,4.576067713307496732e+00,5.918408264175727851e+00,5.379346308314245206e+00,8.451343201513584091e+00,7.440122693079573857e+00,6.320739104513570794e+00,5.663451386834198686e+00,0.000000000000000000e+00
3.887344305874059103e+00,2.672844057910649163e+00,3.094211816897638023e+00,3.804442531794096638e+00,3.698545144334283385e+00,3.136700833424246326e+00,2.391981290530318383e-01,1.475563604508056903e+00,5.778134343632949310e+00,8.891793901706677161e-01,7.970085234169201893e-01,1.894458242707084183e+00,3.994975807922452660e+00,6.145956254939060059e-01,2.631353138469020969e+00,2.341404842885997262e+00,5.398628180710629998e+00,9.814002558694978617e-02,2.863063982739283642e+00,2.434827619643141983e+00,0.000000000000000000e+00
3.694151224468539940e+00,1.406020332186876276e+00,6.830265235331816065e-01,-1.605377483500118885e-01,-7.286164468429365826e-01,1.486272151188225532e+00,2.398464995363222663e+00,3.002174251824982765e-01,5.839311220108307499e-01,2.639322024885917717e+00,1.682344547346223962e+00,-3.645094361324607846e-01,2.739850760620980985e+00,9.034559869698202128e-01,2.656630075886257103e+00,2.226630121256215844e+00,-2.159976818764963724e-02,-6.719488625378611246e-01,7.730240213093682033e-01,-1.673890347632036146e+00,0.000000000000000000e+00
